
OBJECT,RA,DEC,Program_ID,Instrument,Category,Type,Mode,Dataset ID,Release_Date,TPL ID,TPL START,Exptime,filter_lambda_min,filter_lambda_max,Filter,MJD-OBS,Airmass,DIMM Seeing at Start
PROXIMA,217.369208,-62.680111,60.A-9109(A),HARPS,SCIENCE,"STAR,WAVE,M5.5V",ECHELLE,HARPS.2023-04-06T05:54:01.243,Apr  6 2023,HARPS_ech_obs_all,2023-04-06T05:46:03,   199.996,,,,60040.245848,1.202,1.15
V V645 CEN,217.369208,-62.691806,1100.C-0481(G),SPHERE,SCIENCE,SKY,IFU,SPHER.2018-05-19T04:16:56.201,May 19 2020,SPHERE_irdifs_obs,2018-05-19T03:14:23,    32.000,,,,58257.178428,1.288,0.43
V V645 CEN,217.369208,-62.691806,1100.C-0481(G),SPHERE,SCIENCE,SKY,"IMAGE,DUAL,CORONOGRAPHY",SPHER.2018-05-19T04:16:56.403,May 19 2020,SPHERE_irdifs_obs,2018-05-19T03:14:23,    16.000,1480.000,1770.000,"B_H,D_H23",58257.178431,1.288,0.43
PROXIMA,217.369250,-62.680111,60.A-9109(A),NIRPS,SCIENCE,"OBJECT,FP",ECHELLE,NIRPS.2023-04-06T05:53:50.303,Apr  6 2023,NIRPS_gen_obs_HARPS_HAM,2023-04-06T05:46:03,   200.638,,,"ND0.0,ND1.6",60040.245721,1.202,1.15
PROXIMA,217.369458,-62.680167,60.A-9109(A),HARPS,SCIENCE,"STAR,WAVE,M5.5V",ECHELLE,HARPS.2023-04-06T06:00:26.105,Apr  6 2023,HARPS_ech_obs_all,2023-04-06T06:00:18,   199.996,,,,60040.250302,1.200,1.26
PROXIMA,217.369500,-62.680167,60.A-9109(A),NIRPS,SCIENCE,"OBJECT,SKY",ECHELLE,NIRPS.2023-04-06T06:00:48.327,Apr  6 2023,NIRPS_gen_obs_HARPS_HAM,2023-04-06T06:00:18,   200.638,,,"ND0.0,ND1.6",60040.250559,1.200,1.26
PROXIMA,217.369500,-62.680111,60.A-9109(A),NIRPS,SCIENCE,"OBJECT,SKY",ECHELLE,NIRPS.2023-04-06T06:04:20.112,Apr  6 2023,NIRPS_gen_obs_HARPS_HAM,2023-04-06T06:00:18,   200.638,,,"ND0.0,ND1.6",60040.253011,1.200,1.24
PROXIMA,217.369542,-62.680139,60.A-9109(A),HARPS,SCIENCE,"STAR,WAVE,M5.5V",ECHELLE,HARPS.2023-04-06T06:04:18.178,Apr  6 2023,HARPS_ech_obs_all,2023-04-06T06:00:18,   199.996,,,,60040.252988,1.200,1.24
PROXIMA,217.369583,-62.680111,60.A-9109(A),NIRPS,SCIENCE,"OBJECT,SKY",ECHELLE,NIRPS.2023-04-06T06:07:51.895,Apr  6 2023,NIRPS_gen_obs_HARPS_HAM,2023-04-06T06:00:18,   200.638,,,"ND0.0,ND1.6",60040.255462,1.199,1.23
PROXIMA,217.369667,-62.680111,60.A-9109(A),HARPS,SCIENCE,"STAR,WAVE,M5.5V",ECHELLE,HARPS.2023-04-06T06:08:10.061,Apr  6 2023,HARPS_ech_obs_all,2023-04-06T06:00:18,   199.996,,,,60040.255672,1.199,1.23
NAME PROXIMA CENTAURI,217.369833,-62.680722,111.263V.001,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-24T04:12:18.328,Apr 24 2024,HARPS_pol_obs_all,2023-04-24T04:12:10,  1799.996,,,,60058.175212,1.215,2.07
NAME PROXIMA CENTAURI,217.370083,-62.681917,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-03-26T05:29:00.396,Mar 26 2024,HARPS_pol_obs_all,2023-03-26T05:28:37,     4.996,,,,60029.228477,1.246,1.23
NAME PROXIMA CENTAURI,217.370167,-62.681889,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-03-26T05:29:44.838,Mar 26 2024,HARPS_pol_obs_all,2023-03-26T05:28:37,     4.996,,,,60029.228991,1.245,1.30
NAME PROXIMA CENTAURI,217.370292,-62.681806,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-01T05:41:39.102,Apr  1 2024,HARPS_pol_obs_all,2023-04-01T04:40:11,  1799.996,,,,60035.237258,1.216,1.10
NAME PROXIMA CENTAURI,217.370292,-62.681472,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-01T05:10:59.310,Apr  1 2024,HARPS_pol_obs_all,2023-04-01T04:40:11,  1799.996,,,,60035.215964,1.240,1.10
NAME PROXIMA CENTAURI,217.370458,-62.681528,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-03-20T06:24:58.370,Mar 20 2024,HARPS_pol_obs_all,2023-03-20T05:54:18,  1799.996,,,,60023.267342,1.218,1.00
PROXIMA CENTAURI,217.370458,-62.692056,198.C-0209(J),SPHERE,SCIENCE,SKY,IFU,SPHER.2017-06-15T02:35:10.939,Jun 15 2019,SPHERE_irdifs_obs,2017-06-15T02:31:57,    32.000,,,,57919.107765,1.292,1.45
PROXIMA CENTAURI,217.370458,-62.692056,198.C-0209(J),SPHERE,SCIENCE,SKY,"IMAGE,DUAL,CORONOGRAPHY",SPHER.2017-06-15T02:35:11.143,Jun 15 2019,SPHERE_irdifs_obs,2017-06-15T02:31:57,    16.000,1480.000,1770.000,"B_H,D_H23",57919.107768,1.292,1.45
NAME PROXIMA CENTAURI,217.370625,-62.673667,60.A-9022(C),XSHOOTER,SCIENCE,OBJECT,"ECHELLE,SLIT,NODDING",XSHOO.2025-02-19T07:05:20.857,Feb 19 2025,XSHOOTER_slt_obs_AutoNodOnSlit,2025-02-19T07:04:53,   320.000,,,,60725.295380,1.385,1.62
NAME PROXIMA CENTAURI,217.370625,-62.673667,60.A-9022(C),XSHOOTER,SCIENCE,OBJECT,"ECHELLE,SLIT,NODDING",XSHOO.2025-02-19T07:05:26.068,Feb 19 2025,XSHOOTER_slt_obs_AutoNodOnSlit,2025-02-19T07:04:53,    37.000,,,,60725.295441,1.385,1.62
NAME PROXIMA CENTAURI,217.370625,-62.673667,60.A-9022(C),XSHOOTER,SCIENCE,OBJECT,"ECHELLE,SLIT,NODDING",XSHOO.2025-02-19T07:05:29.353,Feb 19 2025,XSHOOTER_slt_obs_AutoNodOnSlit,2025-02-19T07:04:53,     6.000,,,,60725.295479,1.385,1.62
OBJECT,217.370917,-62.673417,114.2773.001,CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2025-02-07T07:41:30.818,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:39:34,     0.083,,,"J,YJ",60713.320496,1.406,1.06
GJ 551,217.370917,-62.673417,114.2773.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2025-02-07T07:41:33.965,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:39:34,    30.000,,,"J,YJ",60713.320532,1.406,1.06
GJ 551,217.370917,-62.673417,114.2773.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2025-02-07T07:42:07.425,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:39:34,    30.000,,,"J,YJ",60713.320919,1.405,0.97
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:23:51.497,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.099902,1.276,0.88
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:25:10.322,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.100814,1.276,0.86
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:26:13.479,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.101545,1.275,0.83
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:27:28.631,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.102415,1.275,0.79
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:28:37.903,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.103216,1.275,0.79
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:29:53.690,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.104094,1.274,0.77
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:30:56.744,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.104823,1.274,0.62
GJ 551,217.370958,-62.675722,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:32:12.387,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.105699,1.274,0.68
OBJECT,217.370958,-62.673389,114.2773.001,CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2025-02-07T07:48:58.971,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:42:53,     0.083,,,"J,YJ",60713.325683,1.391,1.20
GJ 551,217.370958,-62.673389,114.2773.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2025-02-07T07:49:14.443,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:42:53,    30.000,,,"J,YJ",60713.325862,1.391,1.20
GJ 551,217.370958,-62.673389,114.2773.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2025-02-07T07:49:48.101,Feb  7 2026,CRIRES_spec_obs_AutoNodOnSlit,2025-02-07T07:42:53,    30.000,,,"J,YJ",60713.326251,1.390,1.20
NAME PROXIMA CENTAURI,217.370958,-62.681333,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-03-20T05:54:25.279,Mar 20 2024,HARPS_pol_obs_all,2023-03-20T05:54:18,  1799.996,,,,60023.246126,1.244,1.15
NAME PROXIMA CENTAURI,217.371000,-62.680778,111.263V.001,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-24T04:42:51.211,Apr 24 2024,HARPS_pol_obs_all,2023-04-24T04:12:10,  1799.996,,,,60058.196426,1.202,1.90
OBJECT,217.371000,-62.675056,113.26DT.002,CRIRES,ACQUISITION,OBJECT,IMAGE,CRIRE.2024-07-08T02:08:16.892,Jul  8 2025,CRIRES_spec_obs_AutoNodOnSlit,2024-07-08T02:07:39,     0.083,,,"J,YJ",60499.089084,1.370,1.02
GJ 551,217.371000,-62.675056,113.26DT.002,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2024-07-08T02:08:19.038,Jul  8 2025,CRIRES_spec_obs_AutoNodOnSlit,2024-07-08T02:07:39,    30.000,,,"J,YJ",60499.089109,1.370,1.02
GJ 551,217.371000,-62.675056,113.26DT.002,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER",CRIRE.2024-07-08T02:08:54.646,Jul  8 2025,CRIRES_spec_obs_AutoNodOnSlit,2024-07-08T02:07:39,    30.000,,,"J,YJ",60499.089521,1.371,1.02
NAME PROXIMA CENTAURI,217.371125,-62.682028,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-01T06:12:18.564,Apr  1 2024,HARPS_pol_obs_all,2023-04-01T04:40:11,  1799.996,,,,60035.258548,1.202,1.35
PROXIMA CENTAURI,217.371333,-62.692306,099.D-0098(A),SPHERE,SCIENCE,SKY,IFU,SPHER.2017-05-06T03:37:24.662,May  6 2018,SPHERE_irdifs_obs,2017-05-06T03:22:02,    32.000,,,,57879.150980,1.280,2.15
PROXIMA CENTAURI,217.371333,-62.692306,099.D-0098(A),SPHERE,SCIENCE,SKY,"IMAGE,DUAL,CORONOGRAPHY",SPHER.2017-05-06T03:37:24.856,May  6 2018,SPHERE_irdifs_obs,2017-05-06T03:22:02,    16.000,1480.000,1770.000,"B_H,D_H23",57879.150982,1.280,2.15
NAME PROXIMA CENTAURI,217.371333,-62.681778,110.23XW.002,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-03-20T06:55:31.201,Mar 20 2024,HARPS_pol_obs_all,2023-03-20T05:54:18,  1799.996,,,,60023.288556,1.203,1.17
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:01:52.121,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     5.000,,,,60725.292964,1.391,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:01:53.341,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     1.000,,,,60725.292978,1.391,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:01:53.598,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     2.000,,,,60725.292981,1.391,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:20.683,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     5.000,,,,60725.293295,1.390,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:21.479,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     2.000,,,,60725.293304,1.390,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:21.903,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     1.000,,,,60725.293309,1.390,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:36.984,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     5.000,,,,60725.293484,1.390,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:37.865,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     2.000,,,,60725.293494,1.390,1.18
"LAMP,AFC",217.371417,-62.674111,60.A-9022(C),XSHOOTER,CALIB,"LAMP,AFC",ECHELLE,XSHOO.2025-02-19T07:02:38.204,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     1.000,,,,60725.293498,1.390,1.18
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:04.436,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384079,1.274,0.62
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:12.264,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384170,1.274,0.62
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:20.486,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384265,1.274,0.62
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:26.706,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384337,1.274,0.62
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:34.717,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384430,1.274,0.62
"LAMP,METROLOGY",217.371458,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-14T09:13:43.045,Feb 14 2025,CRIRES_spec_acq_NoAO,2025-02-14T09:07:18,     1.429,,,"HX1E-3,YJ",60720.384526,1.274,0.62
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:34:53.630,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.315898,1.420,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:15.770,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316155,1.420,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:34:31.617,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.315644,1.421,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:23.894,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316249,1.419,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:32.260,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316346,1.419,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:40.394,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316440,1.419,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:46.366,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316509,1.419,0.98
"LAMP,METROLOGY",217.371500,-62.674111,114.2773.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2025-02-07T07:35:54.660,Feb  7 2025,CRIRES_spec_acq_NGS,2025-02-07T07:29:15,     1.429,,,"HX1E-3,YJ",60713.316605,1.418,1.06
NAME PROXIMA CENTAURI,217.371583,-62.680778,111.263V.001,HARPS,SCIENCE,"STAR,CIRPOL,M5V","ECHELLE,CIRPOL",HARPS.2023-04-16T06:07:28.378,Apr 16 2024,HARPS_pol_obs_all,2023-04-16T06:07:12,  1799.996,,,,60050.255190,1.204,1.26
OBJECT,217.371708,-62.674167,60.A-9022(C),XSHOOTER,ACQUISITION,OBJECT,IMAGE,XSHOO.2025-02-19T07:04:51.411,Feb 19 2025,XSHOOTER_slt_acq,2025-02-19T07:00:13,     1.000,570.000,690.000,R,60725.295039,1.386,1.62
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:44:57.385,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.322886,1.404,1.00
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:46:21.081,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.323855,1.407,0.87
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:47:44.809,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.324824,1.410,0.87
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:49:08.266,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.325790,1.413,0.87
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:50:31.715,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.326756,1.415,0.69
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:52:04.584,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.327831,1.419,0.69
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:53:27.703,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.328793,1.422,0.69
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:54:51.400,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.329762,1.425,0.69
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:56:14.948,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.330729,1.428,0.69
NAME PROXIMA CENTAURI,217.371792,-62.675028,113.26AY.001,CRIRES,SCIENCE,OBJECT,SPECTRUM,CRIRE.2024-04-18T07:57:38.400,Apr 18 2025,HIRISE_spec_obs,2024-04-18T07:44:53,    80.000,,,"HX5E-2,HK",60418.331694,1.431,0.69
GJ 551,217.371917,-62.675167,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:07:51.412,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T01:50:11,    60.000,,,"HX5E-2,YJ",60457.088789,1.284,0.91
GJ 551,217.371917,-62.675167,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:09:05.665,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T01:50:11,    60.000,,,"HX5E-2,YJ",60457.089649,1.283,0.92
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:12:06.955,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.091747,1.281,0.88
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:12:29.161,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092004,1.281,0.91
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:12:36.940,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092094,1.281,0.91
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:12:44.810,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092185,1.281,0.91
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:12:52.853,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092278,1.281,0.91
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:13:00.868,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092371,1.281,0.91
"LAMP,METROLOGY",217.371917,-62.675167,113.26DT.001,CRIRES,CALIB,"LAMP,METROLOGY",SPECTRUM,CRIRE.2024-05-27T02:13:08.760,May 27 2024,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,     1.429,,,"HX1E-3,YJ",60457.092462,1.281,1.03
GJ 551,217.371917,-62.675167,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:14:00.723,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.093064,1.280,1.03
GJ 551,217.371917,-62.675167,113.26DT.001,CRIRES,SCIENCE,OBJECT,"SPECTRUM,NODDING,OTHER,POLARI",CRIRE.2024-05-27T02:15:14.924,May 27 2025,CRIRES_pol_obs_AutoNodOnSlit,2024-05-27T02:10:12,    60.000,,,"HX5E-2,YJ",60457.093923,1.280,0.90
