target_name,s_ra,s_dec,dataset,MJD-OBS,em,coord_block,temp_block,cluster
COSMIC.EYE,323.8028454166666,-1.0286694444444606,JWST,60586.645421137786,2950.0,"(3238, -11)",8655,0
UNKNOWN,326.4554214579804,-55.02365994733354,JWST,60223.07303336806,2950.0,"(3264, -551)",8603,0
BD+60_1753,261.21788032639324,60.43078897565489,JWST,60319.36276224445,10000.0,"(2612, 604)",8617,0
IRAS16253,247.09008333333333,-24.60671111111111,JWST,59782.61569462043,3985.0,"(2470, -247)",8540,0
WISEA-J080822.18-644357.3,122.09235723367571,-64.73250953721681,JWST,60442.5339169088,7700.0,"(1220, -648)",8634,0
UNKNOWN,72.2368157453277,-19.3887653284635,JWST,60562.80034774306,1270.0,"(722, -194)",8651,0
HATS-75,60.94942782482446,-25.40892587140691,JWST,60531.89237325903,2950.0,"(609, -255)",8647,0
HOPS-75,83.86116666666666,-5.102916666666658,JWST,60743.5388720588,3985.0,"(838, -52)",8677,0
W1055,163.7932086633086,54.72399403363825,JWST,60749.798068940974,2950.0,"(1637, 547)",8678,0
J1512+4422,228.2029795833333,44.37153611111111,JWST,60022.06728773496,3560.0,"(2282, 443)",8574,0
2MJ0944,146.223538726046,-12.34816896547406,JWST,60318.38340461296,4433.0,"(1462, -124)",8616,0
NGC3344,160.87979,24.922219444444444,JWST,60453.31529455255,7700.0,"(1608, 249)",8636,0
CENA-NUC,201.36506291666663,-43.01911388888891,JWST,60022.72625000556,11300.0,"(2013, -431)",8574,0
M31-2014-DS1,11.30614625,41.542541666666665,JWST,60642.156297959256,7500.0,"(113, 415)",8663,0
TWA-45,179.8655828903167,-45.17213729233291,JWST,60476.70250988657,4433.0,"(1798, -452)",8639,0
1999OX3,41.0337451800726,17.627314946023482,JWST,60184.93986186592,2950.0,"(410, 176)",8597,0
ULASJ1029+09,157.41721320697317,9.586816351730548,JWST,60068.92415172454,2950.0,"(1574, 95)",8581,0
NGC-7582,349.59842083333336,-42.37057222222222,JWST,60248.38904865533,5600.0,"(3495, -424)",8606,0
J0036+0033-BACKGROUND,9.002625,0.5520138888888889,JWST,60653.15540432384,7700.0,"(90, 5)",8664,0
UNKNOWN,0.0,0.0,JWST,59611.89423634259,1315.0,"(0, 0)",8515,0
MQJ0503-7055,75.84492499999999,-70.91782222222224,JWST,60433.75139083102,1147.5,"(758, -710)",8633,0
HD-95086-BACKGOUND,164.27743615478914,-68.72236154818776,JWST,60019.25759729167,23000.0,"(1642, -688)",8574,0
TOI-1685,68.5940897647183,43.03680910443231,JWST,60690.61440630208,1700.0,"(685, 430)",8670,0
BKG-GJ14,4.331666666666666,40.98166666666667,JWST,60172.95716988148,11400.0,"(43, 409)",8596,0
SAO-206462,228.95170385247167,-37.15460143205903,JWST,59991.09126327662,4433.0,"(2289, -372)",8570,0
GNIRS26,189.1437520833333,62.21140833333334,JWST,60370.74103411875,7500.0,"(1891, 622)",8624,0
CWEBTILE-0-2,149.99559041666663,2.612902777777778,JWST,60315.46429762586,1147.5,"(1499, 26)",8616,0
CWEBTILE-5-18,150.37710583333333,1.9612027777777776,JWST,60041.27628376591,1147.5,"(1503, 19)",8577,0
UNKNOWN,69.35163684104414,26.92968185923361,JWST,60365.62254740828,2950.0,"(693, 269)",8623,0
CWEBTILE-6-10,150.0709075,1.9699972222222224,JWST,60040.99552626013,2771.5,"(1500, 19)",8577,0
WDJ084132.43-325632.92,130.37659541608443,-32.93340137290675,JWST,60409.83152568981,10000.0,"(1303, -330)",8629,0
WDFS0122-30,20.503081469574937,-30.867794514861554,JWST,60661.19637921869,2771.5,"(205, -309)",8665,0
UNKNOWN,69.9609458307532,25.81663274722279,JWST,60006.15664768519,1270.0,"(699, 258)",8572,0
UNKNOWN,214.98557567935407,52.814129466417256,JWST,60750.45289292448,1990.5,"(2149, 528)",8678,0
WD1620-391,245.89163545202248,-39.22948539543934,JWST,60022.97792042917,5600.0,"(2458, -393)",8574,0
UNKNOWN,24.206499326693184,15.643881867617194,JWST,59959.39451284983,1499.5,"(242, 156)",8565,0
2MASS-22564332-0331371,344.1807058191968,-3.527183039482001,JWST,60273.306404814815,2121.5,"(3441, -36)",8610,0
COSMOS-GL-1,149.82155833333331,1.9069972222222225,JWST,60454.82844183964,2950.0,"(1498, 19)",8636,0
UNKNOWN,344.0491786196748,-22.80226889402595,JWST,60639.078990381946,4005.0,"(3440, -229)",8662,0
LMC-ASTROMETRIC,80.66666666666666,-69.5333333333333,JWST,60067.85193110914,2800.0,"(806, -696)",8581,0
WDJ065330.21-395429.12,103.37531440751988,-39.90659313708021,JWST,60380.70129765741,10000.0,"(1033, -400)",8625,0
NGC3256-NUC1,156.96349999999998,-43.9038888888889,JWST,59938.66353567592,1499.5,"(1569, -440)",8562,0
NGC3596,168.7758,14.787069444444445,JWST,60645.978503759725,7700.0,"(1687, 147)",8663,0
J1257+4102-BACKGROUND,194.326375,41.03926944444444,JWST,60723.401237198384,11300.0,"(1943, 410)",8674,0
2MASS-11442687+1433413,176.11190457249478,14.561472589922044,JWST,59957.70497797454,2121.5,"(1761, 145)",8565,0
ZODIACAL-LIGHT-P4-2021E,185.43896,1.2409222222222225,JWST,59745.75056243241,10650.0,"(1854, 12)",8535,0
GJ-357_offset,144.01261916666664,-21.67250555555557,JWST,60441.652901772686,15000.0,"(1440, -217)",8634,0
WSB-52,246.9142446835976,-24.65447959430783,JWST,60184.21162366227,7700.0,"(2469, -247)",8597,0
UNCOVER35602-Clumps,3.5272891666666664,-30.36736666666667,JWST,60656.94960923287,2950.0,"(35, -304)",8665,0
NIRCAM-CENTER,90.02359666666666,-20.139127777777787,JWST,59962.38912268849,3560.0,"(900, -202)",8566,0
ADS 16402A,344.4415888668948,38.67395984636743,JWST,59773.116035486106,1700.0,"(3444, 386)",8539,0
M-82-MRS-EAST,148.97396208333333,69.68041111111111,JWST,60309.80744856366,5600.0,"(1489, 696)",8615,0
NGC-4418,186.72754166666667,-0.8776138888889022,JWST,60126.96979374838,11300.0,"(1867, -9)",8589,0
J0100-15157,15.03025,28.05017777777778,JWST,60645.3153547338,12800.0,"(150, 280)",8663,0
UNKNOWN,344.4608169152356,-29.7028047506482,JWST,60614.35360236753,1315.0,"(3444, -298)",8659,0
SSN-11,14.750225416666666,-72.1772138888889,JWST,60505.90474810186,4005.0,"(147, -722)",8643,0
UNKNOWN,188.81312111104944,62.29540708147128,JWST,60370.85625476853,1270.0,"(1888, 622)",8624,0
UNKNOWN,60.90200885324168,-43.60582215481609,JWST,59979.16798739658,3800.0,"(609, -437)",8568,0
UNKNOWN,81.79114088868697,-69.59710391118269,JWST,60543.54001683304,1950.0,"(817, -696)",8649,0
UNKNOWN,332.5115183765713,-74.62299577271733,JWST,60214.36723605324,3985.0,"(3325, -747)",8602,0
ST6,84.92116666666668,-69.488,JWST,60379.105804840045,10000.0,"(849, -695)",8625,0
J1922+0233,290.52629245991943,2.553501879774692,JWST,60184.43941918982,2950.0,"(2905, 25)",8597,0
UNKNOWN,335.5910303036377,27.719732941570307,JWST,60607.54415193663,2365.0,"(3355, 277)",8658,0
CPR2002-A38,308.1452515622705,40.93811665387631,JWST,60144.38467561829,11300.0,"(3081, 409)",8592,0
M-33,23.457921533898165,30.806751962679588,JWST,60509.721081325,7700.0,"(234, 308)",8644,0
UNKNOWN,134.9901366723944,2.0814112447041864,JWST,60037.38993075839,1147.5,"(1349, 20)",8576,0
SDSSJ1155+5714,178.86031166666666,57.2355,JWST,60412.323966525466,2771.5,"(1788, 572)",8630,0
UNKNOWN,46.31238494839268,-31.79826170535605,JWST,60336.44940880098,1990.5,"(463, -318)",8619,0
LACES104037,334.27802916666667,0.3592111111111111,JWST,59879.971695739936,3330.0,"(3342, 3)",8554,0
SN2021AEFX,64.9725,-54.94808055555552,JWST,60571.06188118241,7500.0,"(649, -550)",8653,0
B335-SPECTROSCOPY,294.253725,7.569330555555555,JWST,60077.33090067639,15000.0,"(2942, 75)",8582,0
1802271,270.6132439881104,60.72655495146833,JWST,59825.97057572917,3330.0,"(2706, 607)",8546,0
J1241+2219-BACKGROUND,190.3731625,22.32753333333333,JWST,60115.93890288143,3985.0,"(1903, 223)",8587,0
HD2811,7.827022909030027,-43.60639810148057,JWST,60106.27661951621,7700.0,"(78, -437)",8586,0
LAWD-66-SOURCE,257.86342125000004,-14.800163888888903,JWST,60385.59273081938,1671.0,"(2578, -149)",8626,0
CWEBTILE-5-0,149.76234416666665,2.184813888888889,JWST,60041.33850740596,1147.5,"(1497, 21)",8577,0
UNKNOWN,151.9946194807888,21.3476198610334,JWST,59938.777478159725,1270.0,"(1519, 213)",8562,0
UNKNOWN,53.05288149114516,-51.76934994375944,JWST,60568.1216740636,1315.0,"(530, -518)",8652,0
TRAPPIST-1B,346.62830087201814,-5.044440303727514,JWST,59891.232939686575,15000.0,"(3466, -51)",8555,0
muCol-WBKG,86.4995883665372,-32.306581551483866,JWST,60332.420045137966,7500.0,"(864, -324)",8618,0
UNKNOWN,85.4370528769004,-2.000916305050306,JWST,60004.51996418981,1270.0,"(854, -21)",8572,0
03190864-3507002,49.78685040194191,-35.116884734014675,JWST,60576.41337145092,3357.5,"(497, -352)",8653,0
NGC1809,75.51519041666667,-69.5642138888889,JWST,60222.30593088935,7700.0,"(755, -696)",8603,0
SH2-284,101.567865,0.08485,JWST,59871.27955527454,4433.0,"(1015, 0)",8553,0
UNKNOWN,231.5828181955552,36.01014712155768,JWST,60453.94434787384,900.0,"(2315, 360)",8636,0
2MASS-03432714-3801082,55.8632105162734,-38.01892866522672,JWST,59977.087679421296,2121.5,"(558, -381)",8568,0
2013LU28--MRS-Background,113.7081413167529,46.51108138311222,JWST,60412.55210639468,11300.0,"(1137, 465)",8630,0
MRGM0138-IFU,24.51320833333333,-21.929925000000026,JWST,60305.10786477148,2850.0,"(245, -220)",8615,0
SN2023QOV,318.0085,-49.25503888888886,JWST,60471.38344426713,7500.0,"(3180, -493)",8638,0
GD71,88.11563325799848,15.885815202557067,JWST,60615.42145953588,2121.5,"(881, 158)",8659,0
252-52365,83.84390662150533,-4.876971949201863,JWST,60712.26628866505,10000.0,"(838, -49)",8673,0
SN2024ggi,169.59204583333334,-32.837580555555576,JWST,60697.125660113656,3985.0,"(1695, -329)",8671,0
NGC-7172,330.5079041666667,-31.86988888888891,JWST,59887.29789834213,5600.0,"(3305, -319)",8555,0
GRB240414A,184.7838,56.74130555555556,JWST,60456.250589813135,2950.0,"(1847, 567)",8636,0
2MASS-04450154+1817384,71.25654771237673,18.29395102725432,JWST,60353.25273619213,2121.5,"(712, 182)",8621,0
VV114-BK,16.978350000000002,-17.51496111111112,JWST,59765.08407306597,5600.0,"(169, -176)",8537,0
51-ERI,69.40084380961521,-2.4739728296728427,JWST,60235.38371513912,3357.5,"(694, -25)",8605,0
UNKNOWN,53.10795138994787,-27.890458275695345,JWST,60229.99800021869,1147.5,"(531, -279)",8604,0
NGC-6543,269.63989291666667,66.63329722222221,JWST,59734.7922046919,7700.0,"(2696, 666)",8533,0
2MASS-17114881+1109085,257.9534351792177,11.152360012272204,JWST,59782.37145577546,2121.5,"(2579, 111)",8540,0
CD-40-8434,212.04205604195192,-41.39809250152843,JWST,60011.31086662755,1873.5,"(2120, -414)",8573,0
DC-742174,150.163025,2.4256,JWST,60453.09795738263,3330.0,"(1501, 24)",8636,0
WASP-19,148.4166596747009,-45.659071678947726,JWST,59993.3741158632,2950.0,"(1484, -457)",8570,0
NGC2506G31OFFSET,120.0377525,-10.78694999999999,JWST,59884.0945441978,701.0,"(1200, -108)",8554,0
UNCOVER35602-Host-On,3.527725833333333,-30.366588888888884,JWST,60611.12484284439,2950.0,"(35, -304)",8658,0
NGC-1569,67.70494166666666,64.84792222222222,JWST,60684.87682118519,1873.5,"(677, 648)",8669,0
2MASS-11085021+5333335,167.2091227377996,53.55931586324351,JWST,59894.286154814814,2121.5,"(1672, 535)",8556,0
2MASS-23172056+3921004,349.33563129242015,39.35006427425123,JWST,60632.86738011574,2121.5,"(3493, 393)",8661,0
UNKNOWN,5.807726654208779,-72.03246247423851,JWST,59836.92484142361,1270.0,"(58, -721)",8548,0
AZV223,14.805959583333332,-72.65073611111109,JWST,60525.55126195116,4005.0,"(148, -727)",8646,0
MRGM0138-BKG,24.514958333333333,-21.929611111111114,JWST,60266.38671768177,3330.0,"(245, -220)",8609,0
UNKNOWN,205.8882789723473,55.80116064329763,JWST,60105.28104737702,1147.5,"(2058, 558)",8586,0
J2132P1217,323.1382916666667,12.298683333333331,JWST,59870.21145266986,3560.0,"(3231, 122)",8552,0
94,261.45995416666665,-34.26193888888889,JWST,60415.30362248172,5600.0,"(2614, -343)",8630,0
NGG7023-BACKGROUND,315.6954166666667,68.23527777777778,JWST,60154.66933918206,3985.0,"(3156, 682)",8593,0
HD3,34.227000000000004,-5.160291666666694,JWST,59927.2946033449,2950.0,"(342, -52)",8561,0
2MASS-08582863-5109081,134.6192750137154,-51.15223632802825,JWST,60005.66033350695,2121.5,"(1346, -512)",8572,0
2MASS-19330769+4951559,293.2820213291877,49.86542566419947,JWST,60612.64750717592,2121.5,"(2932, 498)",8658,0
HD2811-WBKG,7.826986261150399,-43.60641755882661,JWST,60258.30908553102,15000.0,"(78, -437)",8608,0
NGC3081-BKG,149.83933,-22.82308333333333,JWST,60287.131289962505,15000.0,"(1498, -229)",8612,0
2MASS-14351200-2546184,218.7999600908607,-25.771798309459587,JWST,59991.855302870375,2121.5,"(2187, -258)",8570,0
NEA-TEST-FIELD-1,128.60325125,27.55688611111111,JWST,59675.18181371568,900.0,"(1286, 275)",8525,0
UNKNOWN,339.744354390698,38.82261341523549,JWST,60257.14368030093,1270.0,"(3397, 388)",8608,0
UNKNOWN,344.8628778796666,-34.88141962236617,JWST,60598.574162439065,1315.0,"(3448, -349)",8656,0
NGC2244_core,97.98966666666666,4.910416666666667,JWST,60733.224519461575,3357.5,"(979, 49)",8676,0
DE-TAU,65.48189216898837,27.91820143739993,JWST,60359.039324883335,5600.0,"(654, 279)",8622,0
HD-93649,161.7001858509432,-69.20976893121372,JWST,60159.50231508704,2800.0,"(1617, -693)",8594,0
NGC4038,180.46833333333333,-18.87391666666668,JWST,60091.36782014989,1147.5,"(1804, -189)",8584,0
CWEBTILE-6-0,149.72937000000002,2.094225,JWST,60043.06878858651,1147.5,"(1497, 20)",8577,0
UNKNOWN,70.77357149829258,25.51591010738465,JWST,60226.78913267072,1990.5,"(707, 255)",8603,0
2MASS-08095981+5115581,122.49927653139255,51.26609279032206,JWST,60411.5946213889,2121.5,"(1224, 512)",8630,0
PSZ2G116.95-53.55,9.278479166666669,9.156702777777776,JWST,60640.71080789699,1671.0,"(92, 91)",8662,0
WDJ080557.67+383344.66,121.48492689965268,38.55869161416701,JWST,60411.43496741435,10000.0,"(1214, 385)",8630,0
HD-92209-BACKGROUND,159.0706312326936,-76.40077530139398,JWST,59727.72853296805,11400.0,"(1590, -765)",8532,0
HIP17695,56.84839770829138,-1.973941446392532,JWST,59855.46369412824,3357.5,"(568, -20)",8550,0
DIONE,350.449132746242,-6.343130605247197,JWST,60513.07525536649,3985.0,"(3504, -64)",8644,0
2MASS-03432714-3801082,55.863212807213294,-38.01892762884606,JWST,60258.04570018519,2121.5,"(558, -381)",8608,0
2MASS-J04302705+3545505,67.61269041666667,35.76401944444444,JWST,60371.0941518647,1147.5,"(676, 357)",8624,0
UNKNOWN,87.2583708151402,-51.23648394582083,JWST,60669.60081259508,1270.0,"(872, -513)",8667,0
MACSJ0416.1-2403,64.03708333333333,-24.0746388888889,JWST,59859.28947124115,900.0,"(640, -241)",8551,0
PSZ2G182.59+55.83,154.2653,39.0471,JWST,60656.25157104514,1671.0,"(1542, 390)",8665,0
WD1057+719,165.14242139292392,71.6341037680882,JWST,59664.37104536505,2771.5,"(1651, 716)",8523,0
HD-53143,104.9962698390015,-61.334382306001736,JWST,60479.21058125695,1990.5,"(1049, -614)",8639,0
UNKNOWN,243.29101673125783,-36.2855511171145,JWST,60520.40445294364,2950.0,"(2432, -363)",8645,0
ANDROMEDA-XIV,12.89605,29.688861111111112,JWST,60646.084302381016,1500.0,"(128, 296)",8663,0
UNKNOWN,184.9032727787998,3.524133289023656,JWST,60107.91325351128,1147.5,"(1849, 35)",8586,0
457P,263.61532924150094,-18.215944882584488,JWST,60573.75298504341,2771.5,"(2636, -183)",8653,0
CASSIOPEIA-A-KNOT2,350.8582829166666,58.81207222222222,JWST,59923.18628004491,3985.0,"(3508, 588)",8560,0
HORSEHEAD-FILAMENT,85.22354166666666,-2.4678611111111195,JWST,59974.10354174745,5600.0,"(852, -25)",8567,0
IR22491,342.95560416666666,-17.873327777777774,JWST,60477.5588565371,1990.5,"(3429, -179)",8639,0
GNIRS63,189.11069458333333,62.14335,JWST,60371.029047894444,7500.0,"(1891, 621)",8624,0
GOODS-S_new_10,53.13947208333333,-27.74563611111114,JWST,60632.94184854676,21000.0,"(531, -278)",8661,0
TWA-9A,177.100474210315,-37.4804344986224,JWST,60477.27557758542,4433.0,"(1771, -375)",8639,0
SPT-CLJ0019-4051,4.756395833333333,-40.86404166666665,JWST,60598.11757471413,1671.0,"(47, -409)",8656,0
2MASS-10204869+0221032,155.20301851132186,2.3508259341244955,JWST,60280.93584547454,2121.5,"(1552, 23)",8611,0
CWEBTILE-0-11,150.30307000000002,2.5011,JWST,60306.19000746383,2771.5,"(1503, 25)",8615,0
COSMOS24108,150.1972225,2.47865,JWST,59918.139727874775,2950.0,"(1501, 24)",8559,0
AERITHB,129.19283333333334,0.9029305555555556,JWST,60407.74780571476,3330.0,"(1291, 9)",8629,0
SDSSJ0823+2418,125.92116875,24.301569444444446,JWST,60397.62292769445,1147.5,"(1259, 243)",8628,0
CWEBTILE-7-9,150.00376875,1.8918333333333333,JWST,60041.05267175781,1147.5,"(1500, 18)",8577,0
TOI-402,36.86769861144183,-27.636590431882865,JWST,60149.31835596065,4005.0,"(368, -277)",8592,0
UNKNOWN,282.3013995883467,-1.0470216059887971,JWST,60191.24388001158,1270.0,"(2823, -11)",8598,0
2MASS-02085959+0506144,32.24834116528267,5.103876749308335,JWST,60189.00652260417,2121.5,"(322, 51)",8598,0
TYC-7380-1046-1,264.1198038949637,-32.887961317643004,JWST,60205.55206750486,7700.0,"(2641, -329)",8600,0
AZTEC-159,149.87669583333332,1.924319444444444,JWST,60436.02629542014,7700.0,"(1498, 19)",8633,0
G191-B2B,76.37772202783133,52.83043739961486,JWST,60714.22579515139,4005.0,"(763, 528)",8673,0
18660-GS-3.07-S,53.22866666666666,-27.752999999999982,JWST,60640.19592822899,2950.0,"(532, -278)",8662,0
UNKNOWN,65.12065816400451,-55.10748018225609,JWST,60692.870298795664,1990.5,"(651, -552)",8670,0
MESSIER-059,190.50940875,11.646919444444444,JWST,60456.66685161979,800.0,"(1905, 116)",8636,0
HD-181327-BACKGROUND,290.6875,-54.548611111111086,JWST,60191.55955954213,11400.0,"(2906, -546)",8598,0
2MASS-00403227-0146155,10.134036615214836,-1.771450273797318,JWST,60498.560918414354,2121.5,"(101, -18)",8642,0
TYC-8558-1141-1-SOUTH-MAG9.2,107.3564194056933,-57.50207658135044,JWST,59655.42323543507,3221.5000000000005,"(1073, -576)",8522,0
UNKNOWN,58.712272712253366,-20.70069695199312,JWST,60696.6953525,1270.0,"(587, -208)",8670,0
NGC-1514-CSPN,62.32072464095733,30.77598924039109,JWST,60214.64227638472,7700.0,"(623, 307)",8602,0
DC-842313,150.22721875,2.576386111111111,JWST,60425.52277152985,3330.0,"(1502, 25)",8632,0
MARS,87.90762369371915,25.50304550368109,JWST,60025.94236498483,2771.5,"(879, 255)",8575,0
UNKNOWN,64.14593463771638,-24.135207353677224,JWST,59942.65520381945,1270.0,"(641, -242)",8563,0
SPT-CLJ2131-4019,322.7705208333333,-40.32255833333335,JWST,60597.741682862266,3221.5000000000005,"(3227, -404)",8656,0
C-2019-O3-OFFSET,216.95671866953543,83.39454931102262,JWST,60396.59125442743,2950.0,"(2169, 833)",8628,0
2MASS-23530068-3807005,358.252953838605,-38.11671488497774,JWST,60237.094737962965,2121.5,"(3582, -382)",8605,0
SPIRITS19Q-BKGD,114.49039291666668,65.64700555555557,JWST,60021.81241062565,2950.0,"(1144, 656)",8574,0
WFI2026-4536,306.5434583333334,-45.60753055555557,JWST,60049.98095803565,5600.0,"(3065, -457)",8578,0
P330-E,247.89081756208452,30.14596809611668,JWST,60177.258413223375,1700.0,"(2478, 301)",8596,0
UNKNOWN,20.329480900806267,-43.629011080992505,JWST,60606.08692674497,1950.0,"(203, -437)",8658,0
ALTAIR,297.69956248917265,8.87097408628791,JWST,60594.23541921528,1990.5,"(2976, 88)",8656,0
AT2018BWO,3.5071666666666665,-23.1932888888889,JWST,60495.0302612118,5600.0,"(35, -232)",8642,0
UNKNOWN,214.9098918864865,52.923640071630366,JWST,60123.157150670086,1147.5,"(2149, 529)",8589,0
2MASS-17151060+3217267,258.794220509433,32.290792420656366,JWST,60457.87112847222,2121.5,"(2587, 322)",8636,0
2MASS-21330532-1044057,323.2722407079724,-10.73493516605018,JWST,60485.51824665509,2121.5,"(3232, -108)",8640,0
WISEJ1206+84,181.4990688963182,84.01864368735433,JWST,59855.18646526621,2950.0,"(1814, 840)",8550,0
NGC-0253-BACKGROUND,12.138,-25.388219444444417,JWST,60253.28474550694,7700.0,"(121, -254)",8607,0
UNKNOWN,47.31027262345511,26.69071702060707,JWST,60710.45013465388,1315.0,"(473, 266)",8672,0
UNKNOWN,81.85483037155312,-5.651191893524575,JWST,60612.08053700133,4400.0,"(818, -57)",8658,0
CWEBTILE-2-9,150.16873166666667,2.3447694444444447,JWST,60307.24434741175,1147.5,"(1501, 23)",8615,0
UNKNOWN,64.10843163803493,-24.1651784678074,JWST,60326.50443519676,3985.0,"(641, -242)",8618,0
TOI-175,124.53343188979126,-68.31522424910702,JWST,60134.61064215371,4005.0,"(1245, -684)",8590,0
MIRI6,215.0323891666667,52.90606111111111,JWST,59752.34263855596,2771.5,"(2150, 529)",8536,0
NIS-FP3MIMF,89.49226583333333,-67.52344444444446,JWST,59686.89850341777,1600.0,"(894, -676)",8526,0
GRB240801A,345.16266583333334,32.59387777777778,JWST,60610.57809484786,2950.0,"(3451, 325)",8658,0
J2205-3727,331.4343333333333,-37.45043611111112,JWST,60126.10710681552,5600.0,"(3314, -375)",8589,0
CWEBTILE-6-13,150.17337041666667,1.932730555555556,JWST,60046.25401330296,1147.5,"(1501, 19)",8578,0
UNKNOWN,218.1661292192132,-44.24283394506554,JWST,60147.20146214121,1270.0,"(2181, -443)",8592,0
GNIRS32,189.32623500000005,62.38318888888889,JWST,60419.07885574167,7500.0,"(1893, 623)",8631,0
UNKNOWN,246.40523860138848,-24.50215486559788,JWST,60172.11796561602,2771.5,"(2464, -246)",8596,0
UNKNOWN,189.6334402714122,62.23931590828137,JWST,60393.25967101731,1990.5,"(1896, 622)",8627,0
SPT-CLJ0638-5358,99.6956,-53.9735,JWST,60594.87278839468,3221.5000000000005,"(996, -540)",8656,0
NGC6720,283.3961625,33.029175,JWST,59811.7302017199,5600.0,"(2833, 330)",8544,0
SPT-CLJ0600-4353,90.0544,-43.8918027777778,JWST,60623.73537613773,1671.0,"(900, -439)",8660,0
