intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,objID
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-2-3,116.35709983337455,26.804970584214185,image,"Ricker, George",3,60259.679627881946,60285.086675625,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 110.916826 33.458615 124.379198 31.636922 121.359392 19.7161 108.819495 21.792136 110.916826 33.458615,,,PUBLIC,False,,199170797,363396282
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-2-4,114.04828584965463,14.744082231962787,image,"Ricker, George",3,60259.67962866898,60285.08666896991,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 108.793173 21.627554 121.318337 19.546925 118.727722 7.58644 107.345732 9.899401 108.793173 21.627554,,,PUBLIC,False,,199173328,363400456
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-3-1,141.68602627739307,20.759362649655113,image,"Ricker, George",3,60259.67733356482,60285.08485638889,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 137.581499 28.000924 149.863865 24.687272 145.550043 13.163677 133.784151 16.719092 137.581499 28.000924,,,PUBLIC,False,,199175910,363405010
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-3-2,137.8727781426238,9.08051217682171,image,"Ricker, George",3,60259.67732798611,60285.0848444213,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 133.734895 16.566171 145.492808 13.011204 141.576155 1.417353 130.685652 5.135703 133.734895 16.566171,,,PUBLIC,False,,199178418,363408813
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-3-3,149.3808483366089,5.271644040882395,image,"Ricker, George",3,60259.67609857639,60285.08369704861,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 152.782015 -2.131238 141.831147 1.334498 145.760937 12.923547 157.15173 8.848248 152.782015 -2.131238,,,PUBLIC,False,,199180863,363413366
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-3-4,153.66287439101504,16.77288361472287,image,"Ricker, George",3,60259.67610646991,60285.083711273146,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 157.196334 9.001498 145.801472 13.08257 150.122496 24.604574 161.524802 20.045586 157.196334 9.001498,,,PUBLIC,False,,199183113,363416513
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0072-4-1,165.04950086878114,12.36131035080349,image,"Ricker, George",3,60259.67503087963,60285.08260553241,158.399928,600.0,1000.0,,60297.0,N/A,,72,POLYGON 161.789708 19.886701 173.070575 15.790556 168.243897 4.526939 157.11523 8.969227 161.789708 19.886701,,,PUBLIC,False,,199185439,363419719
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0041-4-3,156.58952039081288,68.16994052656753,image,"Ricker, George",3,59419.481862534725,59446.07243015046,475.199767,600.0,1000.0,,59477.0,N/A,,41,POLYGON 137.940576 64.778299 145.521142 75.992165 179.709584 68.918143 161.338997 59.927547 137.940576 64.778299,,,PUBLIC,False,,62870794,118126165
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0041-4-4,178.67141127473317,60.37003148210197,image,"Ricker, George",3,59419.48214508102,59446.072151134256,475.199767,600.0,1000.0,,59477.0,N/A,,41,POLYGON 161.611117 59.837705 180.00482 68.791491 194.991667 58.456003 177.921054 52.239103 161.611117 59.837705,,,PUBLIC,False,,62870795,118126173
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-1-1,157.27070350969674,-16.321715782665876,image,"Ricker, George",3,58542.734062488424,58567.962990520835,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 149.099653 -18.705789 154.228563 -8.35285 165.519482 -13.522241 160.267731 -24.346795 149.099653 -18.705789,,,PUBLIC,False,,62891432,118423993
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-1-2,169.0707180032819,-21.387226979894706,image,"Ricker, George",3,58542.73378115741,58567.96325606482,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 160.442534 -24.412273 165.684977 -13.582113 177.456524 -18.210632 172.702156 -28.840835 160.442534 -24.412273,,,PUBLIC,False,,62891912,118424953
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-1-3,173.83652057983417,-10.27752013936934,image,"Ricker, George",3,58542.73415701389,58567.96363420139,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 181.443543 -7.138664 177.550361 -17.981584 165.79589 -13.348383 170.573745 -2.415875 181.443543 -7.138664,,,PUBLIC,False,,62892431,118425992
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-1-4,162.4696250638618,-5.425652707919927,image,"Ricker, George",3,58542.73443956018,58567.9633697338,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 170.414194 -2.34545 165.635142 -13.275714 154.346795 -8.121628 159.488759 2.159399 170.414194 -2.34545,,,PUBLIC,False,,62892977,118427081
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-2-1,143.74057778883315,-36.89051396313313,image,"Ricker, George",3,58542.73271553241,58567.961633506944,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 133.551896 -37.75945 141.773709 -28.551867 153.943518 -35.09302 145.780484 -45.250728 133.551896 -37.75945,,,PUBLIC,False,,62893522,118428171
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-2-2,157.48628713094715,-43.22571855614874,image,"Ricker, George",3,58542.73242914352,58567.9618940162,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 145.97794 -45.354798 154.129099 -35.188894 168.199924 -40.300275 161.690434 -50.856598 145.97794 -45.354798,,,PUBLIC,False,,62894034,118429194
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-2-3,163.9337788078188,-32.31080322363693,image,"Ricker, George",3,58542.73324231482,58567.96271555556,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 172.658597 -29.124892 168.319248 -40.044401 154.290886 -34.941887 160.552346 -24.347663 172.658597 -29.124892,,,PUBLIC,False,,62894594,118430317
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-2-4,151.37494470193366,-26.74595469529746,image,"Ricker, George",3,58542.733528530094,58567.962455162036,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 160.388788 -24.272883 154.107103 -34.856823 141.953841 -28.334722 149.081756 -18.881219 160.388788 -24.272883,,,PUBLIC,False,,62895165,118431469
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-3-1,148.8381670809981,-53.640196587551905,image,"Ricker, George",3,58542.73151759259,58567.960974733796,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 161.528965 -51.08454 153.687258 -61.742585 134.501426 -54.732498 145.979949 -45.342063 161.528965 -51.08454,,,PUBLIC,False,,62895676,118432490
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-3-2,133.67905448025425,-46.18239603008324,image,"Ricker, George",3,58542.73179861111,58567.96070940972,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 145.793753 -45.250764 134.299108 -54.619469 121.498067 -45.518482 133.23008 -38.041155 145.793753 -45.250764,,,PUBLIC,False,,62896230,118433597
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-3-3,119.47374170204309,-54.111065646216794,image,"Ricker, George",3,58542.730686759256,58567.959589224534,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 106.450803 -51.860007 121.19323 -45.681119 133.977312 -54.822112 116.242349 -62.441094 106.450803 -51.860007,,,PUBLIC,False,,62896721,118434587
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-3-4,135.13107661187195,-63.35224663118256,image,"Ricker, George",3,58542.73040799768,58567.95985670139,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 116.44801 -62.569168 134.200369 -54.922904 153.460576 -61.967359 136.773242 -71.471373 116.44801 -62.569168,,,PUBLIC,False,,62897231,118435610
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-4-1,110.78962946825075,-70.6869529380427,image,"Ricker, George",3,58542.72932663195,58567.958764027775,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 136.053652 -71.661336 98.791836 -78.614902 90.24607 -66.632357 116.496343 -62.485088 136.053652 -71.661336,,,PUBLIC,False,,62897785,118436717
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-4-2,100.0080806433491,-59.27494134673682,image,"Ricker, George",3,58542.72961090278,58567.958501875,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 116.327524 -62.337628 90.217217 -66.468661 87.333051 -54.329312 106.08855 -51.879183 116.327524 -62.337628,,,PUBLIC,False,,62898353,118437855
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-4-3,75.9695971279556,-60.54438780588395,image,"Ricker, George",3,58542.72839364583,58567.957273622684,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 67.205901 -53.912976 86.844831 -54.353375 89.472712 -66.506043 60.298124 -65.201308 67.205901 -53.912976,,,PUBLIC,False,,62898889,118438928
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0009-4-4,72.28880568223647,-72.70228936448599,image,"Ricker, George",3,58542.72811089121,58567.95753699074,1425.599414,600.0,1000.0,,58609.3333334,N/A,,9,POLYGON 60.17289 -65.356022 89.527906 -66.669914 97.435679 -78.689753 44.319037 -76.034721 60.17289 -65.356022,,,PUBLIC,False,,62899417,118439990
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-1-1,347.9254067271049,-11.214073324320056,image,"Ricker, George",3,59447.19231333333,59472.66466835648,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 355.712645 -14.161356 344.936812 -19.215841 340.020294 -7.956398 351.029676 -3.287837 355.712645 -14.161356,,,PUBLIC,False,,63630586,119592525
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-1-2,343.06413966337055,0.05040513462190464,image,"Ricker, George",3,59447.19230481482,59472.664655231485,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 350.951502 -3.134293 339.94449 -7.80209 335.290249 3.508665 346.066118 7.626213 350.951502 -3.134293,,,PUBLIC,False,,63630587,119593673
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-1-3,331.92738667818253,-4.487677257405354,image,"Ricker, George",3,59447.192531747685,59472.66434319445,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 324.501664 -1.115104 335.061508 3.417781 339.702413 -7.896434 328.444705 -12.262597 324.501664 -1.115104,,,PUBLIC,False,,63630588,119593786
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-1-4,336.5171655617243,-15.88525944101773,image,"Ricker, George",3,59447.19254127315,59472.664356747686,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 328.504554 -12.426894 339.765681 -8.057028 344.683549 -19.316567 333.142162 -23.388088 328.504554 -12.426894,,,PUBLIC,False,,63630589,119593787
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-2-1,9.888221542770712,-1.6478608703538549,image,"Ricker, George",3,59447.19118556713,59472.66452895833,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 17.445471 -4.72517 6.976247 -9.64021 2.076969 1.563591 13.052642 6.243721 17.445471 -4.72517,,,PUBLIC,False,,63630590,119593788
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-2-2,5.0453106796772405,9.62284935152755,image,"Ricker, George",3,59447.19117268518,59472.66451454861,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 12.993819 6.407665 2.014483 1.732401 357.056023 12.929124 8.099474 17.211173 12.993819 6.407665,,,PUBLIC,False,,63630591,119593789
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-2-3,353.92242695553807,4.803259112165608,image,"Ricker, George",3,59447.19188436343,59472.66472148148,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 346.298512 7.796625 356.802466 12.815935 1.7581 1.618758 350.832265 -3.11734 346.298512 7.796625,,,PUBLIC,False,,63630592,119593790
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-2-4,358.81695305969106,-6.432036783543541,image,"Ricker, George",3,59447.191897303244,59472.664736238425,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 350.896334 -3.271179 1.825618 1.458936 6.72586 -9.746235 355.832857 -14.028636 350.896334 -3.271179,,,PUBLIC,False,,63630593,119594805
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-3-1,16.20751157860233,14.285316512901362,image,"Ricker, George",3,59447.19032649306,59472.66408258102,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 8.340617 17.302836 19.370573 22.240202 24.137623 10.900497 12.984623 6.395832 8.340617 17.302836,,,PUBLIC,False,,63630594,119595337
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-3-2,20.90940834096137,2.9548334234221305,image,"Ricker, George",3,59447.190334733794,59472.6640950463,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 13.044912 6.247826 24.19425 10.747782 28.60756 -0.662081 17.791246 -4.575798 13.044912 6.247826,,,PUBLIC,False,,63630595,119595595
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-3-3,32.195305102980186,7.257362388246929,image,"Ricker, George",3,59447.189261168984,59472.663403125,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 39.53904 3.66549 28.857356 -0.566206 24.455589 10.849376 35.929399 14.928261 39.53904 3.66549,,,PUBLIC,False,,63630601,119595632
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-3-4,27.849207870689266,18.74763408869207,image,"Ricker, George",3,59447.18925511574,59472.66339233796,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 35.863047 15.074542 24.381425 10.996585 19.617817 22.340331 31.502188 26.16016 35.863047 15.074542,,,PUBLIC,False,,63630602,119595712
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-4-1,39.852700278450435,22.597164395818194,image,"Ricker, George",3,59447.18817502315,59472.66258099537,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 31.827656 26.210252 44.055109 30.222257 47.721437 18.462745 35.820244 14.998596 31.827656 26.210252,,,PUBLIC,False,,63630603,119595874
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-4-2,43.58496548248766,10.880024009644869,image,"Ricker, George",3,59447.18818626158,59472.66259523148,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 35.86532 14.837132 47.755028 18.301108 50.946679 6.48258 39.763842 3.665291 35.86532 14.837132,,,PUBLIC,False,,63630605,119596310
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-4-3,55.52702448544064,13.923574247769537,image,"Ricker, George",3,59447.186935578706,59472.661537708336,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 62.45049 9.417697 51.225861 6.551466 48.059991 18.377204 60.377881 21.05102 62.45049 9.417697,,,PUBLIC,False,,63630606,119596472
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0042-4-4,52.57462948709196,25.84794272953421,image,"Ricker, George",3,59447.186925752314,59472.66152475694,475.199778,600.0,1000.0,,59494.0,N/A,,42,POLYGON 60.343964 21.211661 48.014882 18.537396 44.363673 30.301323 57.530347 32.749312 60.343964 21.211661,,,PUBLIC,False,,63630607,119596533
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-1-1,180.82033507181808,-26.57242447288777,image,"Ricker, George",3,58568.94240237268,58595.17132572916,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 171.901844 -28.550718 177.959402 -18.487967 189.703056 -23.952674 183.77593 -34.686676 171.901844 -28.550718,,,PUBLIC,False,,64288728,120294877
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-1-2,193.52046912615862,-31.824591119554217,image,"Ricker, George",3,58568.94211266204,58595.17159900463,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 183.967176 -34.756733 189.878094 -24.014089 202.574204 -28.492433 197.672849 -39.238766 183.967176 -34.756733,,,PUBLIC,False,,64288729,120296399
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-1-3,198.479107655295,-20.65710342480624,image,"Ricker, George",3,58568.94248952546,58595.17197841435,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 206.318755 -17.274515 202.667115 -28.260686 189.998549 -23.780819 194.973267 -12.843025 206.318755 -17.274515,,,PUBLIC,False,,64288730,120297956
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-1-4,186.61413032689777,-15.817965990412961,image,"Ricker, George",3,58568.94278046296,58595.171706215275,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 194.809087 -12.773915 189.827772 -23.70727 178.093093 -18.262665 183.739999 -8.168348 194.809087 -12.773915,,,PUBLIC,False,,64288731,120299509
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-2-1,163.97948332019203,-46.27375143631565,image,"Ricker, George",3,58568.941051828704,58595.1699640625,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 152.206762 -46.102384 162.929231 -37.809009 175.985734 -45.179435 164.904842 -54.753316 152.206762 -46.102384,,,PUBLIC,False,,64288732,120300895
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-2-2,179.46643515847944,-53.458720951078895,image,"Ricker, George",3,58568.940757048615,58595.170232303244,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 165.122237 -54.873831 176.191342 -45.284023 192.606181 -50.739974 184.098566 -61.218457 165.122237 -54.873831,,,PUBLIC,False,,64288733,120302392
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-2-3,187.67650973179934,-42.722629830860015,image,"Ricker, George",3,58568.94157231481,58595.17105664352,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 197.631341 -39.523745 192.745271 -50.482714 176.400371 -45.045937 184.091633 -34.693668 197.631341 -39.523745,,,PUBLIC,False,,64288734,120304006
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-2-4,173.76785382608654,-36.71051489216306,image,"Ricker, George",3,58568.94186693287,58595.17078853009,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 183.913647 -34.615463 176.195237 -44.952355 163.154976 -37.608518 171.869924 -28.72473 183.913647 -34.615463,,,PUBLIC,False,,64288735,120305768
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-3-1,166.7083660261636,-63.32302951357244,image,"Ricker, George",3,58568.939843148146,58595.16930994213,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 183.868442 -61.440298 170.539389 -71.701125 147.985334 -62.918085 165.12603 -54.861217 183.868442 -61.440298,,,PUBLIC,False,,64288736,120307219
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-3-2,150.23216640198132,-54.431293924643704,image,"Ricker, George",3,58568.94013253472,58595.169036886575,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 164.921173 -54.75347 147.789305 -62.782613 136.521379 -52.122831 151.782963 -46.342751 164.921173 -54.75347,,,PUBLIC,False,,64288737,120308789
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-3-3,130.5022101083689,-60.14873445488766,image,"Ricker, George",3,58568.93901778935,58595.16791292824,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 117.471293 -55.799331 136.124659 -52.235851 147.292822 -62.939376 120.767805 -67.509169 117.471293 -55.799331,,,PUBLIC,False,,64288738,120310305
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-3-4,142.97130463154986,-71.32897770582436,image,"Ricker, George",3,58568.93873064815,58595.16818813657,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 120.874879 -67.663436 147.519637 -63.066484 170.098442 -71.908485 132.489897 -79.050929 120.874879 -67.663436,,,PUBLIC,False,,64288739,120311800
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-4-1,103.39124360195666,-73.88512642296028,image,"Ricker, George",3,58568.937646493054,58595.16709173611,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 130.956858 -79.102467 71.753552 -77.65838 90.142961 -66.669457 121.012634 -67.593956 130.956858 -79.102467,,,PUBLIC,False,,64288740,120313387
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-4-2,106.26127819296299,-61.68309013553179,image,"Ricker, George",3,58568.93793914352,58595.16682186343,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 120.965284 -67.428099 90.300917 -66.517063 96.943337 -54.722621 117.08239 -55.754302 120.965284 -67.428099,,,PUBLIC,False,,64288741,120314936
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-4-3,82.72173503221528,-58.58619002730315,image,"Ricker, George",3,58568.93671873843,58595.16558944444,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 78.538189 -50.810977 96.463128 -54.657652 89.592391 -66.418653 66.334776 -60.443037 78.538189 -50.810977,,,PUBLIC,False,,64288742,120316524
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0010-4-4,67.94302410850716,-69.02909163437366,image,"Ricker, George",3,58568.93642760417,58595.16586054398,1425.599391,600.0,1000.0,,58635.3333334,N/A,,10,POLYGON 66.121219 -60.568393 89.457319 -66.575977 70.715534 -77.493131 45.408564 -68.470398 66.121219 -60.568393,,,PUBLIC,False,,64288743,120318041
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-1-1,207.48278072932376,-36.98337205919293,image,"Ricker, George",3,58596.27574425926,58623.37966,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 197.528106 -39.248425 203.889462 -29.028612 217.093422 -33.810806 211.52836 -44.920574 197.528106 -39.248425,,,PUBLIC,False,,65153340,121277623
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-1-2,222.29129606320026,-41.321506162380615,image,"Ricker, George",3,58596.27544657407,58623.379938356484,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 211.757414 -44.97898 217.291816 -33.858073 231.795769 -37.058952 228.319435 -48.260213 211.757414 -44.97898,,,PUBLIC,False,,65153341,121277624
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-1-3,226.22120851160608,-29.735329173948514,image,"Ricker, George",3,58596.2758246875,58623.38031872685,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 234.071242 -25.485829 231.857672 -36.818338 217.399428 -33.616363 221.621041 -22.302001 234.071242 -25.485829,,,PUBLIC,False,,65153342,121277625
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-1-4,213.03791098491283,-25.919690189257803,image,"Ricker, George",3,58596.276123587966,58623.38004144676,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 221.441771 -22.247489 217.204875 -33.556246 204.024323 -28.798135 209.500235 -18.456734 221.441771 -22.247489,,,PUBLIC,False,,65153343,121277626
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-2-1,188.0666033483635,-56.98195505616443,image,"Ricker, George",3,58596.27438925926,58623.37829451389,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 173.2565 -56.360922 187.079801 -48.50188 203.189926 -55.765969 188.927584 -65.471878 173.2565 -56.360922,,,PUBLIC,False,,65153344,121277627
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-2-2,208.81895258525637,-63.87508614174872,image,"Ricker, George",3,58596.27408649305,58623.3785678125,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 189.22507 -65.593303 203.457748 -55.862504 225.196403 -60.161964 217.906551 -71.271646 189.22507 -65.593303,,,PUBLIC,False,,65153345,121277628
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-2-3,217.22784194786942,-52.6548788668117,image,"Ricker, George",3,58596.274904375,58623.37939447917,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 228.332254 -48.54664 225.299697 -59.895795 203.697858 -55.618255 211.895797 -44.907951 228.332254 -48.54664,,,PUBLIC,False,,65153346,121277629
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-2-4,199.96017448733397,-47.36790140111555,image,"Ricker, George",3,58596.27520696759,58623.37912130787,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 211.681174 -44.840599 203.432502 -55.531374 187.358725 -48.305389 197.496451 -39.423054 211.681174 -44.840599,,,PUBLIC,False,,65153347,121277630
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-3-1,191.2452282778637,-74.05521351117558,image,"Ricker, George",3,58596.2731696875,58623.37764284722,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 217.676739 -71.510906 199.776171 -82.398805 161.802574 -72.689133 189.232535 -65.581533 217.676739 -71.510906,,,PUBLIC,False,,65153348,121277631
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-3-2,168.88497147526786,-64.508081222169,image,"Ricker, George",3,58596.273467037034,58623.37736472222,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 188.952579 -65.471859 161.605043 -72.538264 152.04623 -60.876213 172.690796 -56.573886 188.952579 -65.471859,,,PUBLIC,False,,65153349,121277632
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-3-3,139.93972163285363,-67.85005865710237,image,"Ricker, George",3,58596.272348680555,58623.37623751158,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 127.51965 -61.627446 151.512693 -60.940161 160.754606 -72.642999 119.603121 -73.062307 127.51965 -61.627446,,,PUBLIC,False,,65153350,121277633
science,TESS,SPOC,Photometer,TESS,TESS,Optical,TESS FFI,,tess-s0011-3-4,142.07988607836475,-80.07885596722724,image,"Ricker, George",3,58596.27205359954,58623.37651780093,1425.599394,600.0,1000.0,,58651.5,N/A,,11,POLYGON 119.480916 -73.217435 161.001842 -72.789617 198.842971 -82.615511 87.124974 -83.513134 119.480916 -73.217435,,,PUBLIC,False,,65153351,121277634
